is_open,hours.Monday,attributes.BusinessAcceptsCreditCards,hours.Tuesday,attributes.HappyHour,attributes.Ambience,attributes.NoiseLevel,hours.Wednesday,attributes.GoodForKids,attributes.AgesAllowed,neighborhood,attributes.Corkage,categories,attributes.AcceptsInsurance,attributes.Alcohol,attributes.WiFi,attributes.Music,attributes.RestaurantsReservations,postal_code,attributes.HairSpecializesIn,name,longitude,attributes.BikeParking,attributes.RestaurantsTableService,attributes.RestaurantsDelivery,attributes.RestaurantsTakeOut,hours.Friday,attributes.RestaurantsPriceRange2,attributes.DriveThru,city,attributes.DogsAllowed,attributes.GoodForMeal,attributes.RestaurantsCounterService,attributes.DietaryRestrictions,latitude,attributes,attributes.BusinessParking,stars,business_id,attributes.BestNights,address,attributes.ByAppointmentOnly,attributes.BYOB,attributes.BusinessAcceptsBitcoin,attributes.BYOBCorkage,attributes.Caters,attributes.Open24Hours,attributes.HasTV,attributes.OutdoorSeating,hours.Sunday,attributes.GoodForDancing,attributes.WheelchairAccessible,attributes.RestaurantsGoodForGroups,attributes.Smoking,attributes.CoatCheck,hours.Saturday,review_count,hours.Thursday,state,hours,attributes.RestaurantsAttire
1,0:0-0:0,True,0:0-0:0,,,,0:0-0:0,,,The Lakes,,"Event Planning & Services, Hotels & Travel, Hotels",,,free,,,89117,,Best Western Plus Las Vegas West,-115.280705186,,,,,0:0-0:0,2.0,,Las Vegas,,,,,36.1424989056,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",,3.5,8OWodRBZxirvF3kGC6IHig,,8669 W Sahara Ave,,,,,,,,,0:0-0:0,,,,,,0:0-0:0,30,0:0-0:0,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",
0,9:0-16:0,,9:0-16:0,,,,9:0-16:0,,,Church-Wellesley Village,,"Tax Services, Professional Services, Financial Services, Accountants",,,,,,M4Y 1N7,,Peter Fagan Bookkeeping,-79.3811365,,,,,,,,Toronto,,,,,43.668264799999996,,,3.5,JMtb6Wwjo0m0WCq7WjtPIA,,,,,,,,,,,,,,,,,,12,9:0-16:0,ON,"{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0'}",
1,11:0-22:0,,11:0-22:0,,,,11:0-22:0,,,Willowdale,,"Noodles, Chinese, Restaurants",,,,,,M2N 5R6,,Chu Resto,-79.41427822760001,,,,,11:0-22:0,,,Toronto,,,,,43.774329604399995,,,4.0,ScgWjQFX6AhyejgivdFL0w,,5423 Yonge Street,,,,,,,,,11:0-22:0,,,,,,11:0-22:0,5,11:0-22:0,ON,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",
1,10:0-18:0,True,10:0-18:0,,,,10:0-18:0,,,Downtown,,"Shopping, Flowers & Gifts, Gift Shops, Travel Services, Hotels & Travel",,,,,,15222,,Visit Pittsburgh,-80.003654137,True,,,,10:0-18:0,3.0,,Pittsburgh,False,,,,40.4421996969,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",4.5,n1deY7Ymy6C_VyS1DF3tnA,,"120 5th Ave, Fl 1, HighMark Building",,,,,,,,,,,True,,,,10:0-17:0,4,10:0-18:0,PA,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}",
1,8:30-18:0,,8:30-18:0,,,,8:30-18:0,,,,,"Counseling & Mental Health, Health & Medical",,,,,,85023,,Dynamic Living Counseling,-112.0975942,,,,,8:30-17:0,,,Phoenix,,,,,33.6540408,{'ByAppointmentOnly': 'True'},,3.5,TruooEa_rtbrAQNS7ROMyA,,"18425 N 19th Ave, Ste 122",True,,,,,,,,,,,,,,,3,8:30-18:0,AZ,"{'Monday': '8:30-18:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-17:0'}",
1,10:0-20:0,True,10:0-20:0,,,,10:0-19:0,,,,,"Mattresses, Furniture Stores, Home & Garden, Shopping, Home Decor",,,,,,85032,,Mattress Firm Tatum Point,-111.97816370000001,True,,,,10:0-20:0,2.0,,Phoenix,,,,,33.6397515,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.5,SiU4UtsIJ4kkFZhDpKT6Xg,,"4747 E Bell Rd, Ste E1-E3",,,,,,,,,12:0-18:0,,,,,,10:0-20:0,14,10:0-20:0,AZ,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}",
1,,True,,,,average,,True,,,,"Chinese, Restaurants",,none,no,,False,28027,,Royal Dragon Chinese Food,-80.66409500479999,False,False,True,True,,1.0,,Concord,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,35.3699928877,"{'Alcohol': 'none', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.5,8e1dheUto2NpSii6l_b3cg,,3685 Concord Pkwy S,,,,,True,,True,False,,,,False,,,,24,,NC,,casual
1,11:30-14:0,True,17:0-0:0,False,"{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",average,17:0-2:0,False,,Corktown,,"Comedy Clubs, Diners, Restaurants, Comfort Food, Arts & Entertainment, Cabaret, Nightlife",,full_bar,free,"{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}",True,M5C 2G8,,120 Diner,-79.3754775,True,True,True,True,11:30-14:0,2.0,,Toronto,False,"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}",,,43.6521506,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'False', 'HasTV': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'False', 'WiFi': 'free'}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",4.0,nQlEAP941EKh3MNlG0bzwg,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': True}",120 Church Street,,,,,True,,False,False,17:0-22:0,False,False,True,outdoor,False,17:0-2:0,21,17:0-2:0,ON,"{'Monday': '11:30-14:0', 'Tuesday': '17:0-0:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '11:30-14:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-22:0'}",casual
1,,True,,,,,,,,Campus District,,"Automotive, Auto Repair",,,,,,44114,,Motorcars Honda Downtown Service Center,-81.68029090000002,,,,,,,,Cleveland,,,,,41.50912520000001,{'BusinessAcceptsCreditCards': 'True'},,3.5,qLFM-ye8cQ-_yb-O0gpsEg,,2011 Saint Clair Ave NE,,,,,,,,,,,,,,,,3,,OH,,
0,,True,11:0-14:30,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,17:30-21:30,True,,,,"Restaurants, Indian, Buffets",,beer_and_wine,no,,True,85260,,Karaikudi Palace,-111.8923957,True,True,False,True,17:0-22:0,2.0,,Scottsdale,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}",,,33.582485999999996,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",3.5,H4AvltDM9QY8Up8z-ybUyQ,,"8752 E Shea Blvd, Ste C-11",,,,,True,,False,False,17:30-21:30,,True,True,,,17:0-22:0,125,17:30-21:30,AZ,"{'Tuesday': '11:0-14:30', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:30-21:30'}",casual
1,,True,,,,,11:0-18:0,,,Corktown,,"Bakeries, Specialty Food, Food, Coffee & Tea, Ice Cream & Frozen Yogurt",,none,no,,,M5A 1K9,,Roselle,-79.3620478,True,,False,True,12:0-18:0,2.0,,Toronto,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,43.6535432,"{'Alcohol': 'none', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",4.5,fGdUxfeEWp9pn2sAa9rv2w,,362 King Street E,,,,,True,,,True,11:0-17:0,,,,,,20:0-23:0,153,11:0-18:0,ON,"{'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '20:0-23:0', 'Sunday': '11:0-17:0'}",
1,9:0-18:0,True,9:0-18:0,,,,9:0-18:0,,,,,"Appliances, Electronics, Home & Garden, Shopping, Mattresses",,,,,,85201,,Mesa TV & Appliance,-111.8424054,True,,,,9:0-18:0,1.0,,Mesa,,,,,33.415608899999995,"{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4.5,MmzYrLu9h1WlrQ_pHmCgkA,,456 W Main St,,,False,,,,,,,,True,,,,9:0-18:0,22,9:0-18:0,AZ,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",
0,10:0-18:0,True,10:0-18:0,,,,10:0-18:0,,,,,"Fashion, Shopping, Women's Clothing",,,,,,85388,,Two Hearts One Love Boutique,-112.424484,,,,,10:0-18:0,4.0,,Surprise,,,,,33.624095000000004,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '4'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",5.0,EZGTOeJVfEAVd6X9adpBjw,,"16995 W Greenway Rd, Ste 111",,,,,,,,,,,,,,,10:0-18:0,4,10:0-18:0,AZ,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",
1,,,,,,,,,,,,"Medical Centers, Health & Medical",True,,,,,89128,,Las Vegas Urology,-115.25793909999999,,,,,,,,Las Vegas,,,,,36.203746,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}",,2.0,51Q83qjkkGGYuxX_frygCw,,"7500 Smoke Ranch Rd, Ste 200",True,,,,,,,,,,,,,,,4,,NV,,
1,6:0-17:0,True,6:0-17:0,,,,6:0-17:0,,,,,"Home Services, Fences & Gates, Landscaping, Gardeners, Landscape Architects, Irrigation",,,,,,85297,,Mesquite Landscaping,-111.7316557,,,,,6:0-17:0,,,Gilbert,,,,,33.2774819,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",,4.0,um2LW_CpdbRYKniuyT2G_Q,,,True,,,,,,,,,,,,,,6:0-15:0,9,6:0-17:0,AZ,"{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-15:0'}",
1,11:0-21:0,True,11:0-21:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,,True,,Rosemont-La Petite-Patrie,,"Diners, American (Traditional), Restaurants, Southern",,full_bar,free,,False,H2S 3G2,,Dinette Triple Crown,-73.6126363277,True,True,True,True,11:0-21:0,2.0,,Montréal,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,45.531225838699996,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",4.5,JN8s_dgw9nrSzkHnXxNOtg,,6704 Rue Clark,,,,,True,,False,True,11:0-21:0,,,True,,,11:0-21:0,222,11:0-21:0,QC,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",casual
1,8:0-18:0,True,8:0-18:0,,,,8:0-18:0,,,,,"Auto Repair, Electronics, Shopping, Automotive, Oil Change Stations",,,,,,44120,,Lewis Electronics,-81.5654275,,,,,8:0-18:0,2.0,,Shaker Hts,,,,,41.4633664,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2.5,4Gc9JIyFh6_LGFqnGS7Tmw,,3536 Lee Rd,,,,,,,,,,,,,,,8:30-17:0,7,8:0-18:0,OH,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:30-17:0'}",
1,11:0-21:0,True,11:0-21:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,11:0-21:0,True,,Spring Valley,,"Restaurants, Sandwiches, Italian, Delis, Pizza",,beer_and_wine,free,,True,89148,,Plantone's Italian Market,-115.2808739,True,False,True,True,11:0-22:0,2.0,,Las Vegas,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,36.0560801,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4.0,MgSd4P3ATkiywbbraFygHg,,8680 W Warm Springs Rd,,,,,True,,True,True,11:0-21:0,,True,True,,,11:0-22:0,299,11:0-21:0,NV,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",casual
0,,,,,,,,,,Plateau-Mont-Royal,,"Greek, Restaurants",,,,,True,H2X 2T6,,Zante,-73.570126,,,,,,,,Montréal,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,45.512987,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsReservations': 'True'}",,3.0,qAyA-8N-42JCssQp03tKMA,,3449 Boulevard Saint-Laurent,,,,,,,,,,,,,,,,5,,QC,,
1,7:0-17:0,True,7:0-17:0,,,,7:0-17:0,,,,,"Movers, Home Services",,,,,,85210,,Bargain Moving,-111.85020259999999,,,,,7:0-17:0,,,Mesa,,,,,33.4079437,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",,1.5,UBNSfgL-MExgInisfKLCAQ,,856 W Broadway Rd,True,,,,,,,,8:0-15:0,,,,,,7:0-16:0,46,7:0-17:0,AZ,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-16:0', 'Sunday': '8:0-15:0'}",
1,7:0-19:0,,7:0-19:0,,,,7:0-19:0,,,,,"Home Services, Commercial Real Estate, Real Estate",,,,,,85251,,OX Urban Properties,-111.92724399999999,,,,,7:0-19:0,,,Scottsdale,,,,,33.499922999999995,,,4.0,0fpZt6tSMR46124MvQgMaw,,7154 E Stetson Dr,,,,,,,,,7:0-19:0,,,,,,7:0-19:0,4,7:0-19:0,AZ,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",
1,10:0-18:0,True,10:0-18:0,,,,10:0-18:0,,,,,"Fashion, Used, Vintage & Consignment, Shopping",,,,,,T2V 1K4,,Vespucci Ladies Consignment,-114.082598301,True,,,,10:0-18:0,3.0,,Calgary,,,,,50.979998745799996,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",3.5,sBuIOgDbvlub6ljCWJ9tZA,,8244 Elbow Drive SW,,,,,,,,,11:0-16:0,,True,,,,10:0-18:0,16,10:0-20:0,AB,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-16:0'}",
1,0:0-0:0,True,8:0-16:0,,,,8:0-16:0,,,,,"Home & Garden, Home Services, Shopping, Fireplace Services, Grilling Equipment",,,,,,85032,,Fireplace Furnishings,-112.01393200000001,True,,,,8:0-16:0,2.0,,Phoenix,,,,,33.634229,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",3.5,L7_i8iPFR8ozgqSsKJ9W6w,,16220 N 32nd St,False,,,,,,,,0:0-0:0,,,,,,8:0-16:0,8,8:0-16:0,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '0:0-0:0'}",
1,,True,,,,,,,,Ohio City,,"Food, Meat Shops, Specialty Food, Butcher",,,,,,44113,,The Pork Chop Shop,-81.7032000314,True,,,True,,2.0,,Cleveland,,,,,41.4844783927,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.5,lp7Ee2udtQ8vzrCsN6sZZA,,"1979 West 25th St, Ste E4",,,,,,,,,,,,,,,,9,,OH,,
1,6:30-15:0,True,6:30-15:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,6:30-15:0,True,,,,"Salad, Breakfast & Brunch, Restaurants, American (Traditional)",,none,,,False,44149,,Scramblers,-81.83525,True,,False,True,6:30-15:0,1.0,,Strongsville,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}",,,41.295840999999996,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.0,7j0kor_fkeYhyEpXh4OpnQ,,16726 Pearl Rd,,,,,,,False,False,6:30-15:0,,,True,,,6:30-15:0,66,6:30-15:0,OH,"{'Monday': '6:30-15:0', 'Tuesday': '6:30-15:0', 'Wednesday': '6:30-15:0', 'Thursday': '6:30-15:0', 'Friday': '6:30-15:0', 'Saturday': '6:30-15:0', 'Sunday': '6:30-15:0'}",casual
1,9:0-17:0,,9:0-17:0,,,,9:0-17:0,,,Woodbridge,,Public Services & Government,,,,,,L4L 9S3,,Service Ontario,-79.6110304843,,,,,9:0-17:0,,,Vaughan,,,,,43.7761541196,,,2.5,LXKZwdQMdVkZXH75XSA1wA,,7766 Martin Grove,,,,,,,,,,,,,,,9:0-13:0,3,9:0-19:0,ON,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-13:0'}",
1,,True,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,False,,Eastside,,"American (New), Restaurants",,,,,,89169,,Flavor Flav's House of Flavor,-115.13258970000001,,,,,,,,Las Vegas,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,36.1295416,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsAttire': 'casual'}",,2.0,5wJrvgv_MUB-BW6DDvfl3g,,3667 Las Vegas Blvd S,,,,,,,,,,,,,,,,3,,NV,,casual
